id,text,intent,language,is_code_switched,formality,difficulty
163,पैसा तिर्न खोज्दा फेल भन्यो,payment_failed,nepali_devanagari,False,neutral,easy
164,khalti bata paisa halda kasto fail vako fail vako,payment_failed,romanized_nepali,False,informal,medium
165,payment unsuccessful dekhayo transaction cancel bhayo ki k?,payment_failed,code_switched,True,neutral,medium
166,The transaction could not be completed successfully.,payment_failed,english,False,formal,medium
167,बैंकको सर्भर डाउन भएर पेमेन्ट भएन जस्तो छ,payment_failed,nepali_devanagari,False,neutral,medium
168,card error vancha pay garda k garum,payment_failed,romanized_nepali,False,informal,easy
169,gateway error aayo why is my payment failing?,payment_failed,code_switched,True,formal,medium
170,payment won't go through,payment_failed,english,False,informal,easy
171,कार्डबाट पैसा नै काट्न मानेन,payment_failed,nepali_devanagari,False,informal,medium
172,esewa le payment error matrai dekhayo aja,payment_failed,romanized_nepali,False,neutral,medium
173,why is it showing payment error continuously?,payment_failed,code_switched,True,neutral,easy
174,I keep getting a failure notice when attempting to pay.,payment_failed,english,False,formal,medium
175,पटक पटक प्रयास गर्दा पनि पैसा तिर्न असफल भइरहेको छ,payment_failed,nepali_devanagari,False,formal,medium
176,fail hunxa jatti khera kine bela k vako timi haruko app,payment_failed,romanized_nepali,False,informal,hard
177,retry garda pani decline handiyo card le,payment_failed,code_switched,True,informal,medium
178,The charge is still showing as processing.,payment_pending,english,False,neutral,easy
179,पैसा काटियो तर अर्डर पेन्डिङ देखाउँछ,payment_pending,nepali_devanagari,False,neutral,easy
180,payment vayo bhaneko cha tara pending kine dekhayo?,payment_pending,romanized_nepali,False,neutral,medium
181,amount deduct bhayo but order confirmation still pending cha,payment_pending,code_switched,True,neutral,hard
182,My payment seems to be stuck in verification.,payment_pending,english,False,formal,medium
183,पेमेन्ट भेरिफाइ हुँदैछ भनेर धेरै बेर अड्कियो,payment_pending,nepali_devanagari,False,neutral,medium
184,processing mai adkiyo ni mero paisa ta,payment_pending,romanized_nepali,False,informal,medium
185,is my payment pending or successful bujhnai garo vayo,payment_pending,code_switched,True,neutral,hard
186,payment stuck,payment_pending,english,False,informal,easy
187,पैसा गयो कि गएन भर्खरै सम्म पेन्डिङ छ,payment_pending,nepali_devanagari,False,neutral,medium
188,status herya processing dekuxa paisa chai gaesakyo,payment_pending,romanized_nepali,False,informal,hard
189,payment stuck in transit re eta bata gaisakyo,payment_pending,code_switched,True,informal,medium
190,Could you manually verify my transaction? It has not cleared.,payment_pending,english,False,formal,hard
191,२४ घण्टा भइसक्यो अझै प्रक्रियामै छ भन्छ त,payment_pending,nepali_devanagari,False,informal,medium
192,kati time lagxa yo pending hatna lai,payment_pending,romanized_nepali,False,informal,easy
193,clearance delay bhako ho ki payment processing issues ho yo?,payment_pending,code_switched,True,formal,medium
194,My bank reversed the transaction.,payment_reversed,english,False,neutral,easy
195,काटिएको पैसा बैंकमा फिर्ता आयो अर्डर के हुन्छ?,payment_reversed,nepali_devanagari,False,neutral,medium
196,paisa reverse vayo mero account ma order cancel hunxa aba?,payment_reversed,romanized_nepali,False,neutral,medium
197,payment bounce bhayera return aayo what to do now?,payment_reversed,code_switched,True,neutral,medium
198,The deducted amount has been automatically credited back to me.,payment_reversed,english,False,formal,medium
199,मैले नमागीकन पैसा फिर्ता किन आयो?,payment_reversed,nepali_devanagari,False,neutral,easy
200,bank le charge reverse handiyo kura k ho,payment_reversed,romanized_nepali,False,informal,medium
201,reversed charge message aayo I still want to buy the item,payment_reversed,code_switched,True,formal,hard
202,got my money bounced back,payment_reversed,english,False,informal,easy
203,पैसा फेरि मेरै खातामा जम्मा भयो तर मलाई सामान चाहिएको थियो,payment_reversed,nepali_devanagari,False,neutral,hard
204,reversal aayo mobile banking ma kine huna sakena kura,payment_reversed,romanized_nepali,False,informal,hard
205,card company reversed it kasari k kinne aba,payment_reversed,code_switched,True,informal,medium
206,Is there a reason the payment was voided and sent back?,payment_reversed,english,False,formal,medium
207,पेमेन्ट रिभर्स भयो भन्छ तर मलाई म्यासेज आएन,payment_reversed,nepali_devanagari,False,neutral,medium
208,paisa afai fitta aayo ta order reject vako ho?,payment_reversed,romanized_nepali,False,neutral,easy
209,amount auto-refunded bhayo k galti bhayo ra yesto huna?,payment_reversed,code_switched,True,neutral,hard
210,I have been charged twice for the same order.,duplicate_payment,english,False,neutral,easy
211,एउटै अर्डरको दुई चोटी पैसा काटियो,duplicate_payment,nepali_devanagari,False,neutral,easy
212,double charge vayo mero card ma euta saman ko,duplicate_payment,romanized_nepali,False,neutral,medium
213,two times amount deduct bhayo euta firta garnus,duplicate_payment,code_switched,True,neutral,medium
214,Please investigate the multiple deductions on my account.,duplicate_payment,english,False,formal,medium
215,भुलवश दुई पटक पेमेन्ट भयो,duplicate_payment,nepali_devanagari,False,formal,easy
216,paisa 2 choti katesakyo k kura ho yesto,duplicate_payment,romanized_nepali,False,informal,medium
217,duplicate transaction dekhayo check the gateway logs,duplicate_payment,code_switched,True,formal,hard
218,charged 2x help,duplicate_payment,english,False,informal,easy
219,एउटै बिलको दुई पल्ट रकम किन काटिएको होला?,duplicate_payment,nepali_devanagari,False,neutral,medium
220,dui choti sms aayo paisa kateko,duplicate_payment,romanized_nepali,False,neutral,easy
221,ek choti error aayo feri pay garda double charge bhayo,duplicate_payment,code_switched,True,informal,hard
222,It appears there is an overlapping charge for this single item.,duplicate_payment,english,False,formal,medium
223,पहिलो पेमेन्ट फेल भनेर फेरि गर्दा दुवै पल्टको काटियो,duplicate_payment,nepali_devanagari,False,neutral,hard
224,duplicate payment ko dispute kaha garne,duplicate_payment,romanized_nepali,False,informal,medium
225,how do i fix this duplicate billing issue?,duplicate_payment,code_switched,True,formal,medium
226,I cannot log into my account.,account_login,english,False,neutral,easy
227,मेरो खाता लगइन नै भएन,account_login,nepali_devanagari,False,neutral,easy
228,login garna mildai milena id ta thik ho,account_login,romanized_nepali,False,neutral,medium
229,app ma login fail bhairako cha error code 404 dekhayo,account_login,code_switched,True,neutral,hard
230,I am experiencing difficulties accessing my profile.,account_login,english,False,formal,medium
231,इमेल र पासवर्ड हाल्दा पनि मिलेन भन्छ,account_login,nepali_devanagari,False,neutral,medium
232,bhitra chirnai diyena app le k vako aja,account_login,romanized_nepali,False,informal,medium
233,login issue aayo solve gardeu na,account_login,code_switched,True,informal,easy
234,cant sign in,account_login,english,False,informal,easy
235,लगइन गर्दा ओटीपी आएन,account_login,nepali_devanagari,False,neutral,medium
236,sign in button le kaam gari rachan ta,account_login,romanized_nepali,False,informal,medium
237,system error vandai login reject handiyo,account_login,code_switched,True,informal,hard
238,Please assist me as my credentials are not being accepted.,account_login,english,False,formal,hard
239,एकाउन्ट खोल्न खोज्दा सर्भर इरर भनेर देखायो,account_login,nepali_devanagari,False,formal,medium
240,k vayo mero khata ma chirnai mileko chaina,account_login,romanized_nepali,False,informal,medium
241,can't access my dashboard anymore login is broken,account_login,code_switched,True,informal,medium
242,I need to change my password.,password_reset,english,False,neutral,easy
243,पासवर्ड बिर्सें कसरी फेर्ने?,password_reset,nepali_devanagari,False,neutral,easy
244,password forgot pachi reset link nai aayena email ma,password_reset,romanized_nepali,False,neutral,medium
245,password change garna try gareko purano password verify garena,password_reset,code_switched,True,neutral,hard
246,How do I retrieve a forgotten password?,password_reset,english,False,formal,medium
247,नयाँ पासवर्ड सेट गर्न के गर्नुपर्छ?,password_reset,nepali_devanagari,False,formal,easy
248,password reset email aaudai aayena spam ma ni xaina,password_reset,romanized_nepali,False,informal,hard
249,forgot password garda security question wrong banyo,password_reset,code_switched,True,informal,medium
250,forgot my pw,password_reset,english,False,informal,easy
251,पासवर्ड परिवर्तन गर्ने लिंक पठाइदिनुस् न,password_reset,nepali_devanagari,False,neutral,medium
252,naya password halna mildaina ra yeta bata?,password_reset,romanized_nepali,False,informal,easy
253,reset link is expired vanyo now what?,password_reset,code_switched,True,neutral,medium
254,Could you generate a secure reset link for my credentials?,password_reset,english,False,formal,hard
255,पहिलेको पासवर्ड याद भएन नयाँ कसरी बनाउने?,password_reset,nepali_devanagari,False,neutral,medium
256,birsiyo password kasari thapaune hola,password_reset,romanized_nepali,False,informal,medium
257,I want to create a new password send link,password_reset,code_switched,True,neutral,easy
258,My account has been locked.,account_locked,english,False,neutral,easy
259,मेरो खाता ब्लक भयो किन होला?,account_locked,nepali_devanagari,False,neutral,easy
260,too many attempts le garda account lock huna pugyo,account_locked,romanized_nepali,False,neutral,medium
261,account suspended vancha why did this happen?,account_locked,code_switched,True,neutral,medium
262,I received a notification that my access is restricted.,account_locked,english,False,formal,medium
263,खाता सस्पेन्ड भएको देखायो यसलाई कसरी खुलाउने?,account_locked,nepali_devanagari,False,formal,medium
264,mero id freeze gardeko chau kura k ho?,account_locked,romanized_nepali,False,informal,hard
265,temporary lock lagyo re please unlock it right now,account_locked,code_switched,True,informal,medium
266,account frozen help,account_locked,english,False,informal,easy
267,खातामा लक लागेको छ,account_locked,nepali_devanagari,False,neutral,easy
268,wrong pass halda halda block nai vayo,account_locked,romanized_nepali,False,informal,medium
269,mera disabled account kasari recover garna sakincha?,account_locked,code_switched,True,neutral,hard
270,Please remove the suspension from my profile immediately.,account_locked,english,False,formal,hard
271,सेक्युरिटी कारणले खाता बन्द गरिएको छ भन्छ,account_locked,nepali_devanagari,False,neutral,medium
272,katti choti try garne vanera ban nai handiyo yaar,account_locked,romanized_nepali,False,informal,hard
273,account blocked because of suspicious activity k garne aba,account_locked,code_switched,True,neutral,medium
274,What are the dimensions of this item?,product_information,english,False,neutral,easy
275,यसको वारेन्टी कति वर्षको हुन्छ?,product_information,nepali_devanagari,False,neutral,easy
276,yo phone ko battery life kati ho real ma,product_information,romanized_nepali,False,neutral,medium
277,is this compatible with windows 11 bata herda?,product_information,code_switched,True,informal,hard
278,Could you provide the exact specifications of the laptop?,product_information,english,False,formal,medium
279,यो क्यामेराको लेन्स कुन कम्पनीको हो?,product_information,nepali_devanagari,False,neutral,medium
280,yesma k k kura painxa bacha ma nai kura clear gara,product_information,romanized_nepali,False,informal,hard
281,features ko barema detail ma vana na alikati,product_information,code_switched,True,neutral,medium
282,specs please,product_information,english,False,informal,easy
283,यसको तौल कति हुन्छ होला?,product_information,nepali_devanagari,False,neutral,easy
284,cotton ko ho ki katti ho t-shirt ko material,product_information,romanized_nepali,False,neutral,medium
285,warranty coverage k k ma apply huncha yesko?,product_information,code_switched,True,formal,medium
286,I require detailed technical documentation for this product.,product_information,english,False,formal,hard
287,यो सामान पानीमा भिज्दा बिग्रिन्छ कि बिग्रिँदैन?,product_information,nepali_devanagari,False,informal,medium
288,yo kine pachi charger pani paincha ki nai sangai,product_information,romanized_nepali,False,neutral,hard
289,is it made of genuine leather ki artificial ho?,product_information,code_switched,True,neutral,medium
290,Is this currently in stock?,product_availability,english,False,neutral,easy
291,यो सामान स्टकमा छ कि सकियो?,product_availability,nepali_devanagari,False,neutral,easy
292,L size ko black color cha ki nai yo model ma?,product_availability,romanized_nepali,False,neutral,medium
293,out of stock dekhayo when will you restock this?,product_availability,code_switched,True,neutral,medium
294,Could you notify me when this item becomes available again?,product_availability,english,False,formal,medium
295,कालो रंगको चाहिँ पाउन सकिन्छ कि नाइ?,product_availability,nepali_devanagari,False,neutral,medium
296,yo item feri kaile aaune ho yeta,product_availability,romanized_nepali,False,informal,medium
297,availability check garda kunai thau ma ni dekhaudaina ta,product_availability,code_switched,True,neutral,hard
298,do u have this,product_availability,english,False,informal,easy
299,अहिले यो किन्न मिल्छ?,product_availability,nepali_devanagari,False,neutral,easy
300,sold out vanya cha stock ma kahile aauxa hola,product_availability,romanized_nepali,False,informal,medium
301,is this available for immediate delivery ki pre order ho?,product_availability,code_switched,True,neutral,hard
302,I want to confirm the inventory status before making a purchase.,product_availability,english,False,formal,hard
303,यसको अर्को मोडल छ भने भन्नुस् है,product_availability,nepali_devanagari,False,informal,medium
304,kati ota baki cha yo kine ki vaneko,product_availability,romanized_nepali,False,informal,easy
305,item restock bhako ho ki inventory glitch ho?,product_availability,code_switched,True,formal,medium
306,I want to talk to a real person.,human_agent_request,english,False,neutral,easy
307,मान्छेसँग कुरा गर्न मिल्छ कि नाइ?,human_agent_request,nepali_devanagari,False,neutral,easy
308,customer care ma transfer gardinus ta yeslai,human_agent_request,romanized_nepali,False,neutral,medium
309,bot le bujhena please connect me to an agent,human_agent_request,code_switched,True,informal,medium
310,Please escalate this conversation to a human representative.,human_agent_request,english,False,formal,medium
311,मलाई कस्टमर केयरको कर्मचारीसँग कुरा गर्नु छ,human_agent_request,nepali_devanagari,False,formal,medium
312,yo robot sanga boldina k manxe lyauna,human_agent_request,romanized_nepali,False,informal,hard
313,can I speak to a live operator mero issue solve vayena,human_agent_request,code_switched,True,neutral,hard
314,real human please,human_agent_request,english,False,informal,easy
315,तपाईं रोबोट होइन मान्छेलाई दिनुस्,human_agent_request,nepali_devanagari,False,informal,medium
316,agent lai dine vaye deu natra kura vanda bhayo,human_agent_request,romanized_nepali,False,informal,hard
317,human support chaincha the AI is giving generic replies,human_agent_request,code_switched,True,formal,hard
318,I require immediate assistance from a live support agent.,human_agent_request,english,False,formal,hard
319,मलाई कम्प्युटरसँग हैन मान्छेसँग कुरा गराउनुस्,human_agent_request,nepali_devanagari,False,informal,medium
320,staff lai connect gara kasto na bujheko vanya,human_agent_request,romanized_nepali,False,informal,medium
321,talk to human,human_agent_request,code_switched,True,informal,easy
322,Where exactly is my courier right now?,order_tracking,english,False,neutral,easy
323,मेरो प्याकेज कुन ठाउँमा छ?,order_tracking,nepali_devanagari,False,neutral,easy
324,kaha bata aaudai cha aile kun location ma pugo,order_tracking,romanized_nepali,False,informal,medium
325,check the tracking id and tell me kata cha,order_tracking,code_switched,True,neutral,medium
326,Is the order still unconfirmed?,order_status,english,False,neutral,easy
327,मेरो अर्डर सदर भयो कि बाँकी नै छ?,order_status,nepali_devanagari,False,formal,medium
328,saman pack vayo ta ki baaki nai xa,order_status,romanized_nepali,False,informal,medium
329,app ma placed dekhayeko thiyo status update vayena,order_status,code_switched,True,neutral,hard
330,Stop this purchase.,order_cancellation,english,False,informal,easy
331,अर्डर रोक्दिनुहोला मलाई चाहिएन,order_cancellation,nepali_devanagari,False,neutral,easy
